missiontime,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Gyro_p, Gyro_q, Gyro_r,bmx,bmy,bmz,deltaVx,deltaVy,deltaVz,deltaThetaX,deltaThetaY,deltaThetaZ
0,-1179339.774,-6196842.671,939686.9021,-493.11755,-129.813374,745.943494,0,0,0,69.115038,0,0,381.012754,146.396251,-12.541436,0,0,0,0.69115,0,0
0.01,-1179339.774,-6196842.671,939686.9021,-493.11755,-129.813374,745.943494,-84.00102303,-145.0022258,0,69.114984,0,0,381.012502,120.793399,83.652373,-0.840009869,-1.450023012,0,0.69115,0,0
0.02,-1179339.774,-6196842.671,939686.9021,-493.11755,-129.813374,745.943494,-83.89078352,-144.8153524,0,69.11482,0,0,381.01225,39.750631,141.450583,-0.838907507,-1.448152933,0,0.691148,0,0
0.03,-1179339.774,-6196842.671,939686.9021,-493.11755,-129.813374,745.943494,-83.78079008,-144.6288891,0,69.114548,0,0,381.011999,-59.534762,134.326497,-0.837808426,-1.446289416,0,0.691145,0,0
0.04,-1179339.774,-6196842.671,939686.9021,-493.11755,-129.813374,745.943494,-83.67104598,-144.442836,0,69.114166,0,0,381.011748,-131.493752,65.551543,-0.836709344,-1.44442918,0,0.691142,0,0
0.05,-1179339.774,-6196842.671,939686.9021,-493.11755,-129.813374,745.943494,-83.56154795,-144.2571864,0,69.113676,0,0,381.011498,-143.100826,-33.307372,-0.835616825,-1.442572225,0,0.691137,0,0
0.06,-1179339.774,-6196842.671,939686.9021,-493.11755,-129.813374,745.943494,-83.45229598,-144.0719403,0,69.113076,0,0,381.011247,-89.030985,-116.877404,-0.834524305,-1.44071855,0,0.691131,0,0
0.07,-1179339.774,-6196842.671,939686.9021,-493.11755,-129.813374,745.943494,-83.34329007,-143.8870978,0,69.112368,0,0,381.010997,5.897951,-146.804886,-0.833431785,-1.438871437,0,0.691124,0,0
0.08,-1179339.774,-6196842.671,939686.9021,-493.11755,-129.813374,745.943494,-83.23452694,-143.7026588,0,69.11155,0,0,381.010748,98.117595,-109.35728,-0.832345827,-1.437027605,0,0.691116,0,0
0.09,-1179339.774,-6196842.671,939686.9021,-493.11755,-129.813374,745.943494,-83.12600988,-143.5186234,0,69.110624,0,0,381.010499,145.30581,-21.723623,-0.831259869,-1.435187054,0,0.691106,0,0
0.1,-1179343.877,-6196864.141,939761.2686,-492.695403,-127.591787,741.396983,-83.0177356,-143.3349849,0,69.109588,0,0,381.01025,125.809457,75.876822,-0.830177192,-1.433349783,0,0.691096,0,0
0.11,-1179343.877,-6196864.141,939761.2686,-492.695403,-127.591787,741.396983,-82.9097041,-143.1517467,0,69.108444,0,0,381.010001,48.579296,138.654178,-0.829097796,-1.431519075,0,0.691084,0,0
0.12,-1179343.877,-6196864.141,939761.2686,-492.695403,-127.591787,741.396983,-82.80191538,-142.9689055,0,69.10719,0,0,381.009753,-50.940947,137.802637,-0.828018399,-1.429688366,0,0.691072,0,0
0.13,-1179343.877,-6196864.141,939761.2686,-492.695403,-127.591787,741.396983,-82.69436616,-142.7864613,0,69.105828,0,0,381.009505,-127.082459,73.717118,-0.826942284,-1.427864219,0,0.691058,0,0
0.14,-1179343.877,-6196864.141,939761.2686,-492.695403,-127.591787,741.396983,-82.58705645,-142.6044107,0,69.104356,0,0,381.009257,-144.908728,-24.191808,-0.825869449,-1.426043353,0,0.691044,0,0
0.15,-1179343.877,-6196864.141,939761.2686,-492.695403,-127.591787,741.396983,-82.47998952,-142.4227572,0,69.102776,0,0,381.00901,-96.244681,-110.997131,-0.824799895,-1.424229048,0,0.691028,0,0
0.16,-1179343.877,-6196864.141,939761.2686,-492.695403,-127.591787,741.396983,-82.3731588,-142.2414941,0,69.101087,0,0,381.008763,-3.423572,-146.871711,-0.823730341,-1.422414744,0,0.691011,0,0
0.17,-1179343.877,-6196864.141,939761.2686,-492.695403,-127.591787,741.396983,-82.26656759,-142.0606246,0,69.099288,0,0,381.008516,90.964729,-115.360555,-0.822664068,-1.420607001,0,0.690993,0,0
0.18,-1179343.877,-6196864.141,939761.2686,-492.695403,-127.591787,741.396983,-82.1602126,-141.8801456,0,69.097381,0,0,381.00827,143.616972,-30.926106,-0.821601076,-1.418802539,0,0.690974,0,0
0.19,-1179343.877,-6196864.141,939761.2686,-492.695403,-127.591787,741.396983,-82.05409711,-141.700057,0,69.095365,0,0,381.008024,130.382637,67.692289,-0.820541365,-1.417001358,0,0.690954,0,0
0.2,-1179347.937,-6196885.39,939835.1836,-492.277601,-125.393049,736.911282,-81.94821785,-141.5203556,0,69.09324,0,0,381.007778,57.338987,135.254347,-0.819481654,-1.415203457,0,0.690932,0,0
0.21,-1179347.937,-6196885.39,939835.1836,-492.277601,-125.393049,736.911282,-81.84257152,-141.3410413,0,69.091006,0,0,381.007533,-42.002838,140.772439,-0.818425223,-1.413408838,0,0.69091,0,0
0.22,-1179347.937,-6196885.39,939835.1836,-492.277601,-125.393049,736.911282,-81.73716469,-141.1621108,0,69.088663,0,0,381.007288,-122.074748,81.722053,-0.817372073,-1.41162078,0,0.690887,0,0
0.23,-1179347.937,-6196885.39,939835.1836,-492.277601,-125.393049,736.911282,-81.63198752,-140.9835708,0,69.086211,0,0,381.007043,-146.154435,-14.806745,-0.816318924,-1.409836003,0,0.690862,0,0
0.24,-1179347.937,-6196885.39,939835.1836,-492.277601,-125.393049,736.911282,-81.52704657,-140.8054113,0,69.08365,0,0,381.006799,-103.205004,-104.540454,-0.815269055,-1.408054507,0,0.690837,0,0
0.25,-1179347.937,-6196885.39,939835.1836,-492.277601,-125.393049,736.911282,-81.42233856,-140.6276357,0,69.080981,0,0,381.006554,-12.930071,-146.329811,-0.814222467,-1.406276292,0,0.69081,0,0
0.26,-1179347.937,-6196885.39,939835.1836,-492.277601,-125.393049,736.911282,-81.31786021,-140.4502407,0,69.078202,0,0,381.006311,83.269378,-121.018313,-0.81317916,-1.404501357,0,0.690782,0,0
0.27,-1179347.937,-6196885.39,939835.1836,-492.277601,-125.393049,736.911282,-81.2136148,-140.2732263,0,69.075315,0,0,381.006067,141.284083,-40.220031,-0.812135853,-1.402732985,0,0.690753,0,0
0.28,-1179347.937,-6196885.39,939835.1836,-492.277601,-125.393049,736.911282,-81.10960233,-140.0965924,0,69.072319,0,0,381.005824,134.520753,59.013825,-0.811095826,-1.400964612,0,0.690723,0,0
0.29,-1179347.937,-6196885.39,939835.1836,-492.277601,-125.393049,736.911282,-81.00581952,-139.9203358,0,69.069214,0,0,381.005581,66.088687,131.188308,-0.810059081,-1.399202801,0,0.690692,0,0
0.3,-1179351.956,-6196906.42,939908.6529,-491.864051,-123.216671,732.485085,-80.90226309,-139.7444599,0,69.066,0,0,381.005339,-32.634428,143.222564,-0.809022336,-1.39744427,0,0.69066,0,0
0.31,-1179351.956,-6196906.42,939908.6529,-491.864051,-123.216671,732.485085,-80.79893959,-139.5689546,0,69.062677,0,0,381.005097,-116.393794,89.609239,-0.807988871,-1.395689021,0,0.690627,0,0
0.32,-1179351.956,-6196906.42,939908.6529,-491.864051,-123.216671,732.485085,-80.69584248,-139.3938299,0,69.059245,0,0,381.004855,-146.803431,-5.070154,-0.806958687,-1.393937052,0,0.690592,0,0
0.33,-1179351.956,-6196906.42,939908.6529,-491.864051,-123.216671,732.485085,-80.59297174,-139.219076,0,69.055705,0,0,381.004613,-109.935577,-97.420458,-0.805928503,-1.392191646,0,0.690557,0,0
0.34,-1179351.956,-6196906.42,939908.6529,-491.864051,-123.216671,732.485085,-80.49033066,-139.0446961,0,69.052056,0,0,381.004372,-22.694618,-145.124616,-0.804904881,-1.390446239,0,0.690521,0,0
0.35,-1179351.956,-6196906.42,939908.6529,-491.864051,-123.216671,732.485085,-80.38791596,-138.8706869,0,69.048298,0,0,381.004131,74.93918,-126.332666,-0.803877978,-1.388707394,0,0.690483,0,0
0.36,-1179351.956,-6196906.42,939908.6529,-491.864051,-123.216671,732.485085,-80.28572435,-138.6970484,0,69.044432,0,0,381.003891,138.234773,-49.664821,-0.802857637,-1.386971829,0,0.690444,0,0
0.37,-1179351.956,-6196906.42,939908.6529,-491.864051,-123.216671,732.485085,-80.18375913,-138.5237807,0,69.040456,0,0,381.00365,138.203236,49.748732,-0.801837296,-1.385236265,0,0.690405,0,0
0.38,-1179351.956,-6196906.42,939908.6529,-491.864051,-123.216671,732.485085,-80.082017,-138.3508804,0,69.036372,0,0,381.003411,74.870027,126.369197,-0.800820236,-1.383507262,0,0.690364,0,0
0.39,-1179351.956,-6196906.42,939908.6529,-491.864051,-123.216671,732.485085,-79.98050125,-138.1783509,0,69.032179,0,0,381.003171,-22.748042,145.109771,-0.799806456,-1.381784821,0,0.690322,0,0
0.4,-1179355.933,-6196927.234,939981.6825,-491.454662,-121.062178,728.117123,-79.87920859,-138.0061855,0,69.027878,0,0,381.002932,-109.942478,97.399154,-0.798792676,-1.38006238,0,0.690279,0,0
0.41,-1179355.933,-6196927.234,939981.6825,-491.454662,-121.062178,728.117123,-79.77813576,-137.8343843,0,69.023468,0,0,381.002693,-146.79103,5.095292,-0.797782178,-1.37834322,0,0.690235,0,0
0.42,-1179355.933,-6196927.234,939981.6825,-491.454662,-121.062178,728.117123,-79.67728601,-137.6629506,0,69.018949,0,0,381.002454,-116.433334,-89.534755,-0.796771679,-1.376630621,0,0.690189,0,0
0.43,-1179355.933,-6196927.234,939981.6825,-491.454662,-121.062178,728.117123,-79.57665937,-137.4918778,0,69.014322,0,0,381.002216,-32.779153,-143.172434,-0.795767742,-1.374918023,0,0.690143,0,0
0.44,-1179355.933,-6196927.234,939981.6825,-491.454662,-121.062178,728.117123,-79.47624926,-137.3211691,0,69.009586,0,0,381.001978,65.871995,-131.275758,-0.794763805,-1.373211986,0,0.690096,0,0
0.45,-1179355.933,-6196927.234,939981.6825,-491.454662,-121.062178,728.117123,-79.37606225,-137.1508213,0,69.004741,0,0,381.00174,134.369925,-59.302559,-0.793759868,-1.37150923,0,0.690047,0,0
0.46,-1179355.933,-6196927.234,939981.6825,-491.454662,-121.062178,728.117123,-79.27609506,-136.9808312,0,68.999788,0,0,381.001503,141.377446,39.800926,-0.792762493,-1.369809755,0,0.689998,0,0
0.47,-1179355.933,-6196927.234,939981.6825,-491.454662,-121.062178,728.117123,-79.1763444,-136.8112019,0,68.994726,0,0,381.001265,83.701574,120.68707,-0.791761836,-1.368113561,0,0.689947,0,0
0.48,-1179355.933,-6196927.234,939981.6825,-491.454662,-121.062178,728.117123,-79.07681355,-136.6419302,0,68.989556,0,0,381.001029,-12.259454,146.357967,-0.790767742,-1.366420647,0,0.689896,0,0
0.49,-1179355.933,-6196927.234,939981.6825,-491.454662,-121.062178,728.117123,-78.97749925,-136.4730195,0,68.984277,0,0,381.000792,-102.605463,105.084225,-0.789773647,-1.364731015,0,0.689843,0,0
0.5,-1179359.869,-6196947.834,940054.2782,-491.049347,-118.929109,723.806164,-78.87840147,-136.3044597,0,68.97889,0,0,381.000556,-146.02033,15.756445,-0.788782834,-1.363044663,0,0.689789,0,0
0.51,-1179359.869,-6196947.834,940054.2782,-491.049347,-118.929109,723.806164,-78.77952024,-136.1362576,0,68.973394,0,0,381.00032,-122.663167,-80.768663,-0.787795301,-1.361361592,0,0.689734,0,0
0.52,-1179359.869,-6196947.834,940054.2782,-491.049347,-118.929109,723.806164,-78.68085554,-135.9684099,0,68.96779,0,0,381.000085,-43.228217,-140.359461,-0.786807768,-1.359685083,0,0.689678,0,0
0.53,-1179359.869,-6196947.834,940054.2782,-491.049347,-118.929109,723.806164,-78.58240737,-135.8009164,0,68.962077,0,0,380.99985,55.960186,-135.784912,-0.785823516,-1.358008574,0,0.689621,0,0
0.54,-1179359.869,-6196947.834,940054.2782,-491.049347,-118.929109,723.806164,-78.48417246,-135.6337707,0,68.956256,0,0,380.999615,129.563871,-69.151398,-0.784842545,-1.356338626,0,0.689563,0,0
0.55,-1179359.869,-6196947.834,940054.2782,-491.049347,-118.929109,723.806164,-78.3861508,-135.4669794,0,68.950326,0,0,380.99938,143.954552,29.076238,-0.783861574,-1.354668679,0,0.689503,0,0
0.56,-1179359.869,-6196947.834,940054.2782,-491.049347,-118.929109,723.806164,-78.28833912,-135.3005391,0,68.944288,0,0,380.999146,92.572134,114.01039,-0.782883883,-1.353005293,0,0.689443,0,0
0.57,-1179359.869,-6196947.834,940054.2782,-491.049347,-118.929109,723.806164,-78.19074397,-135.1344466,0,68.938142,0,0,380.998912,-1.094113,146.855032,-0.781906193,-1.351345188,0,0.689381,0,0
0.58,-1179359.869,-6196947.834,940054.2782,-491.049347,-118.929109,723.806164,-78.09336208,-134.9687018,0,68.931888,0,0,380.998678,-94.252041,112.622285,-0.780935064,-1.349688363,0,0.689319,0,0
0.59,-1179359.869,-6196947.834,940054.2782,-491.049347,-118.929109,723.806164,-77.99619016,-134.8033016,0,68.925525,0,0,380.998445,-144.360205,26.962686,-0.779960655,-1.348031539,0,0.689255,0,0
0.6,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,-77.89922821,-134.6382523,0,68.919054,0,0,380.998212,-128.551805,-70.999423,-0.778992807,-1.346381277,0,0.689191,0,0
0.61,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,-77.80247624,-134.4735443,0,68.912474,0,0,380.997979,-54.061396,-136.541128,-0.778024959,-1.344734295,0,0.689125,0,0
0.62,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,-77.70593425,-134.3091808,0,68.905787,0,0,380.997747,45.096151,-139.757222,-0.777060392,-1.343090594,0,0.689058,0,0
0.63,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,-77.60960222,-134.1451618,0,68.898991,0,0,380.997515,123.66526,-79.19771,-0.776095825,-1.341450174,0,0.68899,0,0
0.64,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,-77.51348017,-133.9814872,0,68.892087,0,0,380.997283,145.805119,17.489176,-0.775134539,-1.339816316,0,0.688921,0,0
0.65,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,-77.41756153,-133.8181506,0,68.885075,0,0,380.997052,101.432906,106.188512,-0.774176534,-1.338182458,0,0.688851,0,0
0.66,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,-77.32185615,-133.6551552,0,68.877954,0,0,380.996821,10.805036,146.449706,-0.773218529,-1.33655188,0,0.68878,0,0
0.67,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,-77.22635418,-133.492501,0,68.870726,0,0,380.99659,-84.740291,119.929058,-0.772263804,-1.334924583,0,0.688707,0,0
0.68,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,-77.1310589,-133.3301814,0,68.86339,0,0,380.996359,-141.64374,38.737296,-0.77130908,-1.333300568,0,0.688634,0,0
0.69,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,-77.03596703,-133.1682031,0,68.855945,0,0,380.996129,-133.980995,-60.102009,-0.770360917,-1.331683113,0,0.688559,0,0
0.7,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,-76.94108186,-133.0065561,0,68.848393,0,0,380.995899,-65.264171,-131.542305,-0.769409473,-1.330065659,0,0.688484,0,0
0.71,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,-76.84640338,-132.8452503,0,68.840732,0,0,380.99567,33.179701,-143.043802,-0.768464592,-1.328451486,0,0.688407,0,0
0.72,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,-76.75192503,-132.6842759,0,68.832964,0,0,380.99544,116.499185,-89.386765,-0.76751971,-1.326843874,0,0.68833,0,0
0.73,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,-76.65765337,-132.5236361,0,68.825088,0,0,380.995212,146.75479,4.971682,-0.766578109,-1.325236263,0,0.688251,0,0
0.74,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,-76.56358185,-132.3633277,0,68.817103,0,0,380.994983,110.188396,97.055839,-0.765636507,-1.323631932,0,0.688171,0,0
0.75,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,-76.46971373,-132.2033507,0,68.809011,0,0,380.994755,23.467683,144.949023,-0.764698187,-1.322034163,0,0.68809,0,0
0.76,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,-76.37604903,-132.0437083,0,68.800812,0,0,380.994527,-73.923262,126.869759,-0.763759867,-1.320436394,0,0.688008,0,0
0.77,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,-76.28258446,-131.8843907,0,68.792504,0,0,380.994299,-137.667714,51.0668,-0.762824828,-1.318845187,0,0.687925,0,0
0.78,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,-76.18932002,-131.7254078,0,68.784088,0,0,380.994071,-138.78023,-47.957259,-0.761893069,-1.317253979,0,0.687841,0,0
0.79,-1179363.765,-6196968.221,940126.4456,-490.64802,-116.817016,719.551011,-76.09625572,-131.5667496,0,68.775565,0,0,380.993844,-76.776902,-125.159066,-0.76096131,-1.315666053,0,0.687756,0,0
0.8,-1179371.437,-6197008.367,940269.5175,-489.857001,-112.654028,711.203498,-76.00338826,-131.4084163,0,68.766934,0,0,380.993617,20.127946,-145.444093,-0.760032833,-1.314084688,0,0.687669,0,0
0.81,-1179371.437,-6197008.367,940269.5175,-489.857001,-112.654028,711.203498,-75.91072421,-131.250411,0,68.758196,0,0,380.993391,107.87137,-99.611847,-0.759107636,-1.312503323,0,0.687582,0,0
0.82,-1179371.437,-6197008.367,940269.5175,-489.857001,-112.654028,711.203498,-75.81825702,-131.0927339,0,68.74935,0,0,380.993165,146.580601,-8.515519,-0.758182439,-1.31092852,0,0.687493,0,0
0.83,-1179371.437,-6197008.367,940269.5175,-489.857001,-112.654028,711.203498,-75.72598668,-130.9353782,0,68.740396,0,0,380.992939,118.68619,86.438473,-0.757260523,-1.309353716,0,0.687404,0,0
0.84,-1179371.437,-6197008.367,940269.5175,-489.857001,-112.654028,711.203498,-75.63391318,-130.7783474,0,68.731335,0,0,380.992713,36.883728,142.117017,-0.756338607,-1.307782194,0,0.687313,0,0
0.85,-1179371.437,-6197008.367,940269.5175,-489.857001,-112.654028,711.203498,-75.54203654,-130.621638,0,68.722166,0,0,380.992488,-61.658018,133.250065,-0.755419972,-1.306217233,0,0.687222,0,0
0.86,-1179371.437,-6197008.367,940269.5175,-489.857001,-112.654028,711.203498,-75.45035675,-130.4652502,0,68.712889,0,0,380.992263,-132.193999,63.887971,-0.754504617,-1.304652273,0,0.687129,0,0
0.87,-1179371.437,-6197008.367,940269.5175,-489.857001,-112.654028,711.203498,-75.3588738,-130.309184,0,68.703506,0,0,380.992038,-142.719499,-34.463115,-0.753589263,-1.303090593,0,0.687035,0,0
0.88,-1179371.437,-6197008.367,940269.5175,-489.857001,-112.654028,711.203498,-75.26758443,-130.1534359,0,68.694014,0,0,380.991814,-88.481835,-117.162973,-0.752677189,-1.301535475,0,0.68694,0,0
0.89,-1179371.437,-6197008.367,940269.5175,-489.857001,-112.654028,711.203498,-75.17648863,-129.9980094,0,68.684416,0,0,380.99159,5.888394,-146.70092,-0.751765116,-1.299980357,0,0.686844,0,0
0.9,-1179375.214,-6197028.129,940340.4327,-489.467149,-110.602297,707.108907,-75.08558967,-129.8429011,0,68.67471,0,0,380.991366,97.575431,-109.701889,-0.750856323,-1.298428519,0,0.686747,0,0
0.91,-1179375.214,-6197028.129,940340.4327,-489.467149,-110.602297,707.108907,-74.99488101,-129.6881078,0,68.664897,0,0,380.991143,145.00882,-22.968409,-0.749947531,-1.296879963,0,0.686649,0,0
0.92,-1179375.214,-6197028.129,940340.4327,-489.467149,-110.602297,707.108907,-74.90436919,-129.5336328,0,68.654976,0,0,380.99092,126.705904,74.164384,-0.7490453,-1.295334687,0,0.68655,0,0
0.93,-1179375.214,-6197028.129,940340.4327,-489.467149,-110.602297,707.108907,-74.82036657,-129.3866446,0,68.644948,0,0,380.990697,50.987949,137.675735,-0.748202124,-1.293864871,0,0.686449,0,0
0.94,-1179375.214,-6197028.129,940340.4327,-489.467149,-110.602297,707.108907,-74.74991709,-129.255119,0,68.634814,0,0,380.990474,-47.818509,138.807082,-0.747500024,-1.292552535,0,0.686348,0,0
0.95,-1179375.214,-6197028.129,940340.4327,-489.467149,-110.602297,707.108907,-74.67956932,-129.1237869,0,68.624571,0,0,380.990252,-124.954013,77.072354,-0.746794643,-1.291236918,0,0.686246,0,0
0.96,-1179375.214,-6197028.129,940340.4327,-489.467149,-110.602297,707.108907,-74.60932325,-128.9926452,0,68.614222,0,0,380.99003,-145.502905,-19.549817,-0.746092544,-1.289927863,0,0.686142,0,0
0.97,-1179375.214,-6197028.129,940340.4327,-489.467149,-110.602297,707.108907,-74.53917889,-128.8616905,0,68.603766,0,0,380.989809,-100.188248,-107.309101,-0.745390444,-1.288615527,0,0.686038,0,0
0.98,-1179375.214,-6197028.129,940340.4327,-489.467149,-110.602297,707.108907,-74.46913952,-128.7309293,0,68.593203,0,0,380.989587,-9.544048,-146.497363,-0.744691625,-1.287309752,0,0.685932,0,0
0.99,-1179375.214,-6197028.129,940340.4327,-489.467149,-110.602297,707.108907,-74.39919858,-128.6003552,0,68.582532,0,0,380.989366,85.404428,-119.408073,-0.743992806,-1.286003978,0,0.685825,0,0
1,-1179830.86,-6196961.667,940410.9409,-489.088725,-108.533379,703.062662,-74.32935933,-128.4699713,0,68.571755,0,0,380.989146,141.715562,-38.321561,-0.743293987,-1.284698204,0,0.685718,0,0
1.01,-1179830.86,-6196961.667,940410.9409,-489.088725,-108.533379,703.062662,-74.2596218,-128.3397744,0,68.560871,0,0,380.988925,133.948059,60.07827,-0.742595168,-1.283398991,0,0.685609,0,0
1.02,-1179830.86,-6196961.667,940410.9409,-489.088725,-108.533379,703.062662,-74.18998269,-128.2097679,0,68.54988,0,0,380.988705,65.641581,131.309949,-0.74189963,-1.282096498,0,0.685499,0,0
1.03,-1179830.86,-6196961.667,940410.9409,-489.088725,-108.533379,703.062662,-74.12044857,-128.0799483,0,68.538782,0,0,380.988485,-32.313309,143.201288,-0.741204092,-1.280800566,0,0.685388,0,0
1.04,-1179830.86,-6196961.667,940410.9409,-489.088725,-108.533379,703.062662,-74.05101287,-127.9503158,0,68.527577,0,0,380.988266,-115.657721,90.40846,-0.740508554,-1.279504634,0,0.685276,0,0
1.05,-1179830.86,-6196961.667,940410.9409,-489.088725,-108.533379,703.062662,-73.98167888,-127.8208702,0,68.516266,0,0,380.988047,-146.764431,-3.199909,-0.739816297,-1.278208702,0,0.685163,0,0
1.06,-1179830.86,-6196961.667,940410.9409,-489.088725,-108.533379,703.062662,-73.91244331,-127.691615,0,68.504848,0,0,380.987828,-111.616249,-95.349306,-0.739124039,-1.276916051,0,0.685048,0,0
1.07,-1179830.86,-6196961.667,940410.9409,-489.088725,-108.533379,703.062662,-73.84330945,-127.5625435,0,68.493323,0,0,380.987609,-26.105618,-144.456961,-0.738431782,-1.275626681,0,0.684933,0,0
1.08,-1179830.86,-6196961.667,940410.9409,-489.088725,-108.533379,703.062662,-73.7742773,-127.4336589,0,68.481692,0,0,380.987391,71.168145,-128.390234,-0.737742806,-1.274337311,0,0.684817,0,0
1.09,-1179830.86,-6196961.667,940410.9409,-489.088725,-108.533379,703.062662,-73.70534357,-127.3049614,0,68.469954,0,0,380.987173,136.331894,-54.426207,-0.737053829,-1.273051222,0,0.6847,0,0
1.1,-1179834.561,-6196981.023,940481.0466,-488.705399,-106.516792,699.058429,-73.63650826,-127.1764509,0,68.458109,0,0,380.986955,140.024092,44.062359,-0.736364853,-1.271765133,0,0.684581,0,0
1.11,-1179834.561,-6196981.023,940481.0466,-488.705399,-106.516792,699.058429,-73.56777466,-127.0481274,0,68.446158,0,0,380.986738,80.611005,122.677401,-0.735679157,-1.270482324,0,0.684462,0,0
1.12,-1179834.561,-6196981.023,940481.0466,-488.705399,-106.516792,699.058429,-73.49913949,-126.9199877,0,68.434101,0,0,380.986521,-15.10922,146.011065,-0.734990181,-1.269199516,0,0.684341,0,0
1.13,-1179834.561,-6196981.023,940481.0466,-488.705399,-106.516792,699.058429,-73.43060602,-126.7920316,0,68.421937,0,0,380.986304,-104.009008,103.582272,-0.734304485,-1.267919988,0,0.684219,0,0
1.14,-1179834.561,-6196981.023,940481.0466,-488.705399,-106.516792,699.058429,-73.36217098,-126.6642626,0,68.409667,0,0,380.986087,-146.067752,14.526324,-0.733622071,-1.266643741,0,0.684097,0,0
1.15,-1179834.561,-6196981.023,940481.0466,-488.705399,-106.516792,699.058429,-73.29383437,-126.5366773,0,68.397291,0,0,380.985871,-122.380325,-81.052451,-0.732939656,-1.265367495,0,0.683973,0,0
1.16,-1179834.561,-6196981.023,940481.0466,-488.705399,-106.516792,699.058429,-73.22559618,-126.4092757,0,68.384808,0,0,380.985655,-43.637587,-140.149373,-0.732257241,-1.264091248,0,0.683848,0,0
1.17,-1179834.561,-6196981.023,940481.0466,-488.705399,-106.516792,699.058429,-73.15745969,-126.2820578,0,68.372219,0,0,380.98544,54.717609,-136.204666,-0.731574827,-1.262821563,0,0.683722,0,0
1.18,-1179834.561,-6196981.023,940481.0466,-488.705399,-106.516792,699.058429,-73.08942163,-126.1550237,0,68.359524,0,0,380.985225,128.455646,-71.024764,-0.730895693,-1.261551878,0,0.683595,0,0
1.19,-1179834.561,-6196981.023,940481.0466,-488.705399,-106.516792,699.058429,-73.02147871,-126.0281733,0,68.346723,0,0,380.98501,144.449513,26.064359,-0.730213278,-1.260282193,0,0.683467,0,0
1.2,-1179838.223,-6197000.178,940550.754,-488.325181,-104.516567,695.095487,-72.95363751,-125.9015067,0,68.333816,0,0,380.984795,95.544368,111.426787,-0.729537425,-1.259015788,0,0.683338,0,0
1.21,-1179838.223,-6197000.178,940550.754,-488.325181,-104.516567,695.095487,-72.88589472,-125.7750237,0,68.320803,0,0,380.98458,3.738502,146.732143,-0.728858291,-1.257749384,0,0.683208,0,0
1.22,-1179838.223,-6197000.178,940550.754,-488.325181,-104.516567,695.095487,-72.81824708,-125.6487212,0,68.307684,0,0,380.984366,-89.72953,116.157448,-0.728182438,-1.256486261,0,0.683077,0,0
1.23,-1179838.223,-6197000.178,940550.754,-488.325181,-104.516567,695.095487,-72.75070115,-125.5226024,0,68.294459,0,0,380.984153,-142.912667,33.459741,-0.727506585,-1.255226418,0,0.682945,0,0
1.24,-1179838.223,-6197000.178,940550.754,-488.325181,-104.516567,695.095487,-72.68325036,-125.3966641,0,68.281129,0,0,380.983939,-131.974591,-64.233446,-0.726834013,-1.253966576,0,0.682811,0,0
1.25,-1179838.223,-6197000.178,940550.754,-488.325181,-104.516567,695.095487,-72.61589799,-125.2709095,0,68.267692,0,0,380.983726,-61.855856,-133.104189,-0.72615816,-1.252710014,0,0.682677,0,0
1.26,-1179838.223,-6197000.178,940550.754,-488.325181,-104.516567,695.095487,-72.54864405,-125.1453354,0,68.25415,0,0,380.983513,35.978286,-142.295745,-0.725485588,-1.251453452,0,0.682541,0,0
1.27,-1179838.223,-6197000.178,940550.754,-488.325181,-104.516567,695.095487,-72.48148854,-125.0199417,0,68.240502,0,0,380.9833,117.672649,-87.722904,-0.724816296,-1.250200171,0,0.682405,0,0
1.28,-1179838.223,-6197000.178,940550.754,-488.325181,-104.516567,695.095487,-72.41442817,-124.8947284,0,68.226748,0,0,380.983088,146.643055,6.133429,-0.724143724,-1.24894689,0,0.682267,0,0
