missiontime,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Gyro_p, Gyro_q, Gyro_r,bmx,bmy,bmz,deltaVx,deltaVy,deltaVz,deltaThetaX,deltaThetaY,deltaThetaZ
3.89,1439358.471,6151153.6,941021.9942,103.716107,-9.305240918,607.8718,-57.89583519,-97.64256874,0,61.260798,0,0,380.93726,100.567371,106.49866,-0.578956711,-0.976427197,0,0.612608,0,0
3.9,1439359.508,6151153.005,941021.9009,103.7051724,-9.326957546,601.755102,-57.85115671,-97.55702412,0,61.22236,0,0,380.937119,21.042123,144.957524,-0.578510517,-0.975570897,0,0.612224,0,0
3.91,1439360.545,6151152.409,941021.8074,103.6942968,-9.348676902,601.755102,-57.80654056,-97.47159433,0,61.183843,0,0,380.936978,-66.084662,130.720949,-0.578064323,-0.974714598,0,0.611838,0,0
3.92,1439361.581,6151151.812,941021.7137,103.6834802,-9.370398973,601.755102,-57.76198676,-97.38627608,0,61.145247,0,0,380.936838,-129.178173,69.049572,-0.57762141,-0.97386158,0,0.611452,0,0
3.93,1439362.618,6151151.214,941021.6198,103.6727227,-9.39212376,601.755102,-57.71749857,-97.30106939,0,61.106573,0,0,380.936698,-145.410419,-17.616706,-0.577175215,-0.973011842,0,0.611066,0,0
3.94,1439363.655,6151150.615,941021.5256,103.6620243,-9.413851263,601.755102,-57.67307271,-97.21597752,0,61.067822,0,0,380.936558,-108.988335,-97.855893,-0.576732302,-0.972158824,0,0.610678,0,0
3.95,1439364.691,6151150.015,941021.4313,103.6513853,-9.435581482,601.755102,-57.62870591,-97.1309972,0,61.028992,0,0,380.936418,-33.17665,-142.664775,-0.576286108,-0.971309086,0,0.61029,0,0
3.96,1439365.728,6151149.414,941021.3367,103.6408056,-9.457314416,601.755102,-57.58440473,-97.04612843,0,60.990084,0,0,380.936279,54.573834,-135.923949,-0.575843194,-0.970462629,0,0.609901,0,0
3.97,1439366.764,6151148.813,941021.2419,103.6302854,-9.479050066,601.755102,-57.54016588,-96.96137121,0,60.951099,0,0,380.93614,122.588913,-80.157826,-0.575400281,-0.969612892,0,0.609511,0,0
3.98,1439367.8,6151148.211,941021.1469,103.6198247,-9.500788431,601.755102,-57.49598609,-96.87672882,0,60.912036,0,0,380.936001,146.400727,4.454352,-0.574960648,-0.968766435,0,0.60912,0,0
3.99,1439368.836,6151147.608,941021.0517,103.6094236,-9.522529512,601.755102,-57.45187192,-96.7921947,0,60.872895,0,0,380.935863,117.521431,87.415233,-0.574517735,-0.967923259,0,0.608729,0,0
4,1439369.872,6151147.004,941020.9562,103.5990823,-9.544273309,598.738028,-57.40782008,-96.7077754,0,60.833678,0,0,380.935724,46.425161,138.914038,-0.574078102,-0.967076803,0,0.608337,0,0
4.01,1439370.908,6151146.399,941020.8606,103.5888008,-9.566019821,598.738028,-57.36382729,-96.62346438,0,60.794383,0,0,380.935586,-41.293062,140.523964,-0.57363847,-0.966233627,0,0.607944,0,0
4.02,1439371.944,6151145.793,941020.7647,103.5785792,-9.587769044,598.738028,-57.31989685,-96.5392649,0,60.755012,0,0,380.935449,-114.15813,91.759027,-0.573198837,-0.965393732,0,0.60755,0,0
4.03,1439372.98,6151145.187,941020.6686,103.5684175,-9.609520977,598.738028,-57.27602874,-96.45517697,0,60.715563,0,0,380.935311,-146.109732,10.17056,-0.572759205,-0.964550556,0,0.607156,0,0
4.04,1439374.015,6151144.58,941020.5723,103.5583158,-9.631275622,598.738028,-57.23222296,-96.37120059,0,60.676038,0,0,380.935174,-125.797913,-75.007169,-0.572322853,-0.963710661,0,0.60676,0,0
4.05,1439375.051,6151143.971,941020.4758,103.5482743,-9.653032977,598.738028,-57.18847952,-96.28733248,0,60.636437,0,0,380.935037,-60.572752,-133.348524,-0.57188322,-0.962874047,0,0.606364,0,0
4.06,1439376.086,6151143.362,941020.379,103.5382929,-9.674793042,598.738028,-57.14479842,-96.20357591,0,60.596759,0,0,380.9349,26.218785,-144.094272,-0.571446869,-0.962034152,0,0.605968,0,0
4.07,1439377.121,6151142.753,941020.2821,103.5283719,-9.696555818,598.738028,-57.10117637,-96.1199309,0,60.557005,0,0,380.934763,103.619816,-103.50466,-0.571010517,-0.961200818,0,0.60557,0,0
4.08,1439378.157,6151142.142,941020.1849,103.5185112,-9.718321304,598.738028,-57.05761666,-96.03639415,0,60.517175,0,0,380.934627,144.110931,-26.115466,-0.570577446,-0.960364204,0,0.605172,0,0
4.09,1439379.192,6151141.53,941020.0875,103.508711,-9.7400895,598.738028,-57.014116,-95.95296567,0,60.477269,0,0,380.934491,133.373707,60.507269,-0.570141094,-0.959530871,0,0.604773,0,0
4.1,1439380.227,6151140.918,941019.9899,103.4989714,-9.761860405,595.747986,-56.97068096,-95.86964874,0,60.437288,0,0,380.934355,75.313953,125.60725,-0.569708023,-0.958697537,0,0.604373,0,0
4.11,1439381.262,6151140.305,941019.892,103.4892924,-9.783634021,595.747986,-56.92730169,-95.78644335,0,60.397231,0,0,380.93422,-9.403015,146.152844,-0.569271672,-0.957864204,0,0.603972,0,0
4.12,1439382.296,6151139.691,941019.794,103.4796741,-9.805410347,595.747986,-56.88398804,-95.70334296,0,60.357099,0,0,380.934084,-90.741448,114.95546,-0.568838601,-0.957034151,0,0.603571,0,0
4.13,1439383.331,6151139.076,941019.6957,103.4701167,-9.827189383,595.747986,-56.84073345,-95.62035411,0,60.316891,0,0,380.933949,-139.95484,43.140572,-0.568408811,-0.956204099,0,0.603169,0,0
4.14,1439384.366,6151138.46,941019.5972,103.4606201,-9.848971129,595.747986,-56.79754119,-95.53747681,0,60.276608,0,0,380.933814,-139.729443,-43.861681,-0.56797574,-0.955374046,0,0.602766,0,0
4.15,1439385.4,6151137.843,941019.4985,103.4511846,-9.870755584,595.747986,-56.75440798,-95.4547045,0,60.23625,0,0,380.93368,-90.238183,-115.347011,-0.567542669,-0.954547275,0,0.602363,0,0
4.16,1439386.435,6151137.226,941019.3996,103.4418101,-9.89254275,595.747986,-56.71133384,-95.37204045,0,60.195818,0,0,380.933545,-9.001611,-146.172953,-0.567112879,-0.953720503,0,0.601958,0,0
4.17,1439387.469,6151136.608,941019.3004,103.4324968,-9.914332624,595.747986,-56.66832202,-95.28948796,0,60.155311,0,0,380.933411,75.351608,-125.576251,-0.566683089,-0.952893731,0,0.601553,0,0
4.18,1439388.503,6151135.988,941019.2011,103.4232442,-9.936124377,595.747986,-56.62537255,-95.20704373,0,60.114729,0,0,380.933278,133.189835,-60.888639,-0.566253299,-0.95207024,0,0.601147,0,0
4.19,1439389.537,6151135.368,941019.1015,103.4140521,-9.957917457,595.747986,-56.58248213,-95.12470449,0,60.074073,0,0,380.933144,144.276896,25.116425,-0.565823509,-0.95124675,0,0.600741,0,0
4.2,1439390.571,6151134.748,941019.0017,103.4049206,-9.979711862,592.78462,-56.53965076,-95.04247351,0,60.033343,0,0,380.933011,104.818612,102.271283,-0.565397,-0.950423259,0,0.600333,0,0
4.21,1439391.605,6151134.126,941018.9017,103.3958497,-10.00150759,592.78462,-56.49687845,-94.96035409,0,59.992539,0,0,380.932878,28.715761,143.601744,-0.56496721,-0.949603049,0,0.599925,0,0
4.22,1439392.639,6151133.504,941018.8014,103.3868395,-10.02330463,592.78462,-56.45416847,-94.87833965,0,59.951662,0,0,380.932745,-57.373031,134.737117,-0.5645407,-0.948782839,0,0.599517,0,0
4.23,1439393.673,6151132.88,941018.701,103.37789,-10.04510298,592.78462,-56.41152083,-94.7964302,0,59.91071,0,0,380.932612,-123.39132,78.867211,-0.564114191,-0.94796591,0,0.599107,0,0
4.24,1439394.707,6151132.256,941018.6003,103.3690013,-10.06690263,592.78462,-56.36892897,-94.7146323,0,59.869685,0,0,380.93248,-146.374035,-4.449315,-0.563687682,-0.9471457,0,0.598697,0,0
4.25,1439395.74,6151131.631,941018.4994,103.3601735,-10.08870359,592.78462,-56.32639944,-94.63293938,0,59.828587,0,0,380.932348,-118.407005,-86.166326,-0.563264454,-0.94632877,0,0.598286,0,0
4.26,1439396.774,6151131.005,941018.3983,103.3514066,-10.11050585,592.78462,-56.28392897,-94.55135145,0,59.787415,0,0,380.932216,-49.308458,-137.888472,-0.562837945,-0.945515122,0,0.597874,0,0
4.27,1439397.807,6151130.378,941018.297,103.3427007,-10.1323094,592.78462,-56.24151755,-94.46987179,0,59.74617,0,0,380.932084,36.860182,-141.723611,-0.562414716,-0.944698193,0,0.597462,0,0
4.28,1439398.84,6151129.751,941018.1955,103.3340558,-10.15411423,592.78462,-56.19916847,-94.3885004,0,59.704853,0,0,380.931953,110.199978,-96.436093,-0.561991488,-0.943884545,0,0.597049,0,0
4.29,1439399.874,6151129.122,941018.0937,103.3254721,-10.17592035,592.78462,-56.15687516,-94.30723399,0,59.663463,0,0,380.931822,145.350968,-17.797529,-0.561568259,-0.943070896,0,0.596635,0,0
4.3,1439400.907,6151128.493,941017.9917,103.3169496,-10.19772775,589.847581,-56.11464418,-94.22607585,0,59.622,0,0,380.931691,130.237702,66.943989,-0.561145031,-0.942260529,0,0.59622,0,0
4.31,1439401.94,6151127.863,941017.8895,103.3084882,-10.21953643,589.847581,-56.07247227,-94.14501942,0,59.580464,0,0,380.93156,70.176246,128.523741,-0.560725084,-0.941450161,0,0.595805,0,0
4.32,1439402.973,6151127.232,941017.7871,103.3000882,-10.24134637,589.847581,-56.03035612,-94.06407125,0,59.538857,0,0,380.93143,-14.0395,145.75888,-0.560305136,-0.940639794,0,0.595389,0,0
4.33,1439404.006,6151126.601,941017.6845,103.2917495,-10.26315759,589.847581,-55.98830232,-93.98322807,0,59.497177,0,0,380.9313,-93.369093,112.803689,-0.559881908,-0.939832707,0,0.594972,0,0
4.34,1439405.039,6151125.968,941017.5816,103.2834723,-10.28497006,589.847581,-55.94630756,-93.90249316,0,59.455426,0,0,380.93117,-140.548785,41.087713,-0.55946196,-0.939025621,0,0.594554,0,0
4.35,1439406.072,6151125.335,941017.4786,103.2752565,-10.30678379,589.847581,-55.90437187,-93.82185996,0,59.413603,0,0,380.93104,-139.444258,-44.689615,-0.559045293,-0.938218534,0,0.594136,0,0
4.36,1439407.104,6151124.7,941017.3753,103.2671022,-10.32859877,589.847581,-55.86249523,-93.74133502,0,59.371708,0,0,380.930911,-90.530488,-115.090378,-0.558625346,-0.937414728,0,0.593717,0,0
4.37,1439408.137,6151124.065,941017.2718,103.2590095,-10.350415,589.847581,-55.82067764,-93.66091179,0,59.329741,0,0,380.930782,-10.650838,-146.040494,-0.558205398,-0.936607642,0,0.593297,0,0
4.38,1439409.169,6151123.429,941017.1681,103.2509784,-10.37223248,589.847581,-55.77891583,-93.58059683,0,59.287704,0,0,380.930653,72.819791,-127.036398,-0.557788732,-0.935807117,0,0.592877,0,0
4.39,1439410.202,6151122.793,941017.0641,103.2430091,-10.39405119,589.847581,-55.73721635,-93.50038357,0,59.245595,0,0,380.930524,131.372701,-64.667488,-0.557372065,-0.935003311,0,0.592456,0,0
4.4,1439411.234,6151122.155,941016.96,103.2351015,-10.41587114,586.936522,-55.69557265,-93.42027858,0,59.203415,0,0,380.930396,145.092412,19.712049,-0.556955398,-0.934202786,0,0.592034,0,0
4.41,1439412.266,6151121.517,941016.8556,103.2272557,-10.43769231,586.936522,-55.65399128,-93.3402753,0,59.161165,0,0,380.930268,109.397676,97.32535,-0.556538732,-0.933402261,0,0.591612,0,0
4.42,1439413.299,6151120.877,941016.751,103.2194718,-10.45951472,586.936522,-55.61246569,-93.260377,0,59.118844,0,0,380.93014,36.526237,141.79426,-0.556125346,-0.932605017,0,0.591188,0,0
4.43,1439414.331,6151120.237,941016.6462,103.2117498,-10.48133834,586.936522,-55.57099587,-93.18058041,0,59.076452,0,0,380.930012,-48.701448,138.085661,-0.555708679,-0.931804492,0,0.590765,0,0
4.44,1439415.363,6151119.596,941016.5411,103.2040898,-10.50316318,586.936522,-55.52958839,-93.10088881,0,59.03399,0,0,380.929885,-117.359642,87.555116,-0.555295293,-0.931010528,0,0.59034,0,0
4.45,1439416.395,6151118.955,941016.4359,103.1964918,-10.52498923,586.936522,-55.48823668,-93.02130219,0,58.991458,0,0,380.929758,-146.232668,7.409041,-0.554881908,-0.930213284,0,0.589915,0,0
4.46,1439417.427,6151118.312,941016.3304,103.1889559,-10.54681649,586.936522,-55.44694731,-92.94182056,0,58.948856,0,0,380.929631,-125.638338,-75.190415,-0.554468522,-0.929419321,0,0.589489,0,0
4.47,1439418.458,6151117.669,941016.2247,103.1814821,-10.56864495,586.936522,-55.40571043,-92.86243735,0,58.906185,0,0,380.929504,-62.63227,-132.346109,-0.554058417,-0.928625358,0,0.589062,0,0
4.48,1439419.49,6151117.024,941016.1188,103.1740706,-10.59047461,586.936522,-55.36453589,-92.78316242,0,58.863443,0,0,380.929378,21.452477,-144.837111,-0.553645031,-0.927831395,0,0.588634,0,0
4.49,1439420.522,6151116.379,941016.0127,103.1667212,-10.61230546,586.936522,-55.32341712,-92.70398591,0,58.820632,0,0,380.929252,98.258625,-108.549269,-0.553234926,-0.927040712,0,0.588206,0,0
4.5,1439421.553,6151115.733,941015.9064,103.1594342,-10.63413751,584.051104,-55.28235413,-92.62491766,0,58.777752,0,0,380.929126,141.974727,-35.785223,-0.552824821,-0.92625003,0,0.587778,0,0
4.51,1439422.585,6151115.087,941015.7998,103.1522096,-10.65597073,584.051104,-55.24135347,-92.54594784,0,58.734803,0,0,380.929,137.990258,48.946888,-0.552414716,-0.925459347,0,0.587348,0,0
4.52,1439423.616,6151114.439,941015.693,103.1450473,-10.67780514,584.051104,-55.20040531,-92.46707973,0,58.691784,0,0,380.928874,87.74014,117.211268,-0.552004611,-0.924671946,0,0.586918,0,0
4.53,1439424.648,6151113.791,941015.586,103.1379475,-10.69964072,584.051104,-55.15951948,-92.3883166,0,58.648697,0,0,380.928749,8.145642,146.185384,-0.551594506,-0.923884544,0,0.586487,0,0
4.54,1439425.679,6151113.141,941015.4788,103.1309102,-10.72147748,584.051104,-55.1206284,-92.31146293,0,58.605541,0,0,380.928624,-74.119664,126.263605,-0.551207367,-0.923113547,0,0.586055,0,0
4.55,1439426.71,6151112.491,941015.3714,103.1239355,-10.7433154,584.051104,-55.08210478,-92.23499639,0,58.562317,0,0,380.928499,-131.58406,64.199396,-0.550820228,-0.922349111,0,0.585623,0,0
4.56,1439427.741,6151111.84,941015.2637,103.1170234,-10.76515448,584.051104,-55.04362381,-92.15861187,0,58.519024,0,0,380.928375,-145.141138,-19.227124,-0.550436369,-0.921584675,0,0.58519,0,0
4.57,1439428.773,6151111.189,941015.1559,103.1101739,-10.78699472,584.051104,-55.00518221,-92.08231266,0,58.475663,0,0,380.928251,-110.36967,-96.197054,-0.550052511,-0.92082352,0,0.584757,0,0
4.58,1439429.804,6151110.536,941015.0478,103.1033871,-10.80883612,584.051104,-54.96677997,-92.00609874,0,58.432234,0,0,380.928127,-38.930675,-141.136264,-0.549668653,-0.920062365,0,0.584322,0,0
4.59,1439430.835,6151109.883,941014.9395,103.0966632,-10.83067866,584.051104,-54.92842039,-91.92996685,0,58.388738,0,0,380.928003,45.383737,-139.19434,-0.549284794,-0.919301211,0,0.583887,0,0
4.6,1439431.865,6151109.228,941014.8309,103.090002,-10.85252234,584.051104,-54.89010018,-91.85391698,0,58.345174,0,0,380.927879,114.597894,-91.114083,-0.548900936,-0.918540056,0,0.583452,0,0
4.61,1439432.896,6151108.573,941014.7222,103.0834037,-10.87436717,584.051104,-54.85181934,-91.77795241,0,58.301542,0,0,380.927756,145.833976,-12.907764,-0.548517078,-0.917778901,0,0.583015,0,0
4.62,1439433.927,6151107.918,941014.6132,103.0768682,-10.89621313,584.051104,-54.81358115,-91.70207314,0,58.257843,0,0,380.927633,128.84854,69.512003,-0.5481365,-0.917021027,0,0.582578,0,0
4.63,1439434.958,6151107.261,941014.5041,103.0703958,-10.91806022,584.051104,-54.77538561,-91.6262759,0,58.214076,0,0,380.92751,69.350072,128.934628,-0.547752642,-0.916263153,0,0.582141,0,0
4.64,1439435.988,6151106.603,941014.3947,103.0639863,-10.93990843,584.051104,-54.73722616,-91.55056067,0,58.170243,0,0,380.927388,-12.96262,145.826087,-0.547372065,-0.915505279,0,0.581702,0,0
4.65,1439437.019,6151105.945,941014.285,103.0576399,-10.96175777,584.051104,-54.69910936,-91.47492747,0,58.126343,0,0,380.927265,-90.953729,114.718798,-0.546991487,-0.914750685,0,0.581263,0,0
4.66,1439438.049,6151105.286,941014.1752,103.0513566,-10.98360822,584.051104,-54.66103193,-91.39937957,0,58.082376,0,0,380.927143,-139.005236,45.937285,-0.54661091,-0.913992811,0,0.580824,0,0
4.67,1439439.08,6151104.626,941014.0651,103.0451365,-11.00545979,584.051104,-54.62299715,-91.32391368,0,58.038343,0,0,380.927022,-141.415309,-37.869602,-0.546230332,-0.913238218,0,0.580383,0,0
4.68,1439440.11,6151103.965,941013.9549,103.0389795,-11.02731246,584.051104,-54.58500175,-91.2485331,0,57.994244,0,0,380.9269,-97.492656,-109.212112,-0.545849755,-0.912486906,0,0.579942,0,0
4.69,1439441.141,6151103.303,941013.8444,103.0328858,-11.04916623,584.051104,-54.54704571,-91.17323454,0,57.950078,0,0,380.926779,-21.706318,-144.777919,-0.545469178,-0.911732313,0,0.579501,0,0
4.7,1439442.171,6151102.641,941013.7337,103.0268553,-11.0710211,578.354452,-54.50913232,-91.09801801,0,57.905847,0,0,380.926658,61.118403,-133.026532,-0.545091881,-0.910981,0,0.579058,0,0
4.71,1439443.201,6151101.977,941013.6227,103.0208882,-11.09287707,578.354452,-54.4712583,-91.02288349,0,57.861549,0,0,380.926537,123.950843,-77.893601,-0.544711304,-0.910229688,0,0.578615,0,0
4.72,1439444.231,6151101.313,941013.5116,103.0149844,-11.11473413,578.354452,-54.43342366,-90.94783428,0,57.817186,0,0,380.926416,146.370508,2.570254,-0.544334007,-0.909478376,0,0.578172,0,0
4.73,1439445.261,6151100.648,941013.4002,103.0091441,-11.13659226,578.354452,-54.39563166,-90.8728638,0,57.772758,0,0,380.926296,121.174458,82.142499,-0.54395671,-0.908727063,0,0.577728,0,0
4.74,1439446.291,6151099.983,941013.2886,103.0033672,-11.15845148,578.354452,-54.35787904,-90.79797863,0,57.728264,0,0,380.926176,56.648378,134.986327,-0.543579414,-0.907979032,0,0.577283,0,0
4.75,1439447.321,6151099.316,941013.1768,102.9976539,-11.18031178,578.354452,-54.32016578,-90.72317548,0,57.683706,0,0,380.926056,-26.200011,144.026437,-0.543202117,-0.907231,0,0.576837,0,0
4.76,1439448.351,6151098.649,941013.0648,102.9920041,-11.20217315,578.354452,-54.28249518,-90.64845434,0,57.639082,0,0,380.925936,-100.508429,106.432227,-0.542824821,-0.906482969,0,0.576391,0,0
4.77,1439449.381,6151097.98,941012.9526,102.9864179,-11.22403558,578.354452,-54.24486394,-90.57381523,0,57.594393,0,0,380.925817,-142.274538,34.459064,-0.542447524,-0.905738218,0,0.575944,0,0
4.78,1439450.411,6151097.311,941012.8401,102.9808953,-11.24589907,578.354452,-54.20727208,-90.49926143,0,57.54964,0,0,380.925697,-138.089001,-48.586082,-0.542073508,-0.904993467,0,0.575496,0,0
4.79,1439451.441,6151096.641,941012.7274,102.9754364,-11.26776363,578.354452,-54.16971958,-90.42478636,0,57.504823,0,0,380.925578,-89.402303,-115.914263,-0.541696212,-0.904248717,0,0.575048,0,0
4.8,1439452.47,6151095.971,941012.6145,102.9700412,-11.28962923,575.542044,-54.13220974,-90.35039331,0,57.459941,0,0,380.92546,-11.980418,-145.894025,-0.541322196,-0.903503966,0,0.574599,0,0
4.81,1439453.5,6151095.299,941012.5014,102.9647098,-11.31149588,575.542044,-54.09473926,-90.27608557,0,57.414995,0,0,380.925341,69.236223,-128.975389,-0.54094818,-0.902759215,0,0.57415,0,0
4.82,1439454.53,6151094.627,941012.3881,102.9594422,-11.33336358,575.542044,-54.06051026,-90.20478635,0,57.369985,0,0,380.925223,128.182885,-70.690612,-0.540603692,-0.902047273,0,0.5737,0,0
4.83,1439455.559,6151093.954,941012.2745,102.9542385,-11.35523231,575.542044,-54.03974582,-90.14584278,0,57.324912,0,0,380.925105,146.026496,10.197358,-0.540396999,-0.901460003,0,0.573249,0,0
4.84,1439456.589,6151093.28,941012.1608,102.9490986,-11.37710208,575.542044,-54.01898139,-90.08692545,0,57.279775,0,0,380.924987,117.1517,87.766237,-0.540190306,-0.900869451,0,0.572798,0,0
4.85,1439457.618,6151092.605,941012.0468,102.9440227,-11.39897288,575.542044,-53.99822023,-90.02804094,0,57.234575,0,0,380.92487,50.884532,137.251255,-0.539983613,-0.9002789,0,0.572346,0,0
4.86,1439458.648,6151091.929,941011.9326,102.9390107,-11.42084471,575.542044,-53.97746236,-89.96917939,0,57.189311,0,0,380.924753,-31.560587,142.936285,-0.539773639,-0.89969163,0,0.571893,0,0
4.87,1439459.677,6151091.253,941011.8181,102.9340628,-11.44271755,575.542044,-53.95670776,-89.91035065,0,57.143984,0,0,380.924636,-103.898557,103.109901,-0.539566946,-0.899104359,0,0.57144,0,0
4.88,1439460.706,6151090.575,941011.7035,102.9291789,-11.46459142,575.542044,-53.93595317,-89.85154815,0,57.098595,0,0,380.924519,-143.156845,30.535054,-0.539360253,-0.898517089,0,0.570986,0,0
4.89,1439461.735,6151089.897,941011.5886,102.9243591,-11.48646629,575.542044,-53.91520514,-89.79277518,0,57.053143,0,0,380.924402,-136.949774,-51.679213,-0.539153561,-0.897926538,0,0.570531,0,0
4.9,1439462.765,6151089.218,941011.4736,102.9196034,-11.50834217,572.750421,-53.89445711,-89.73403174,0,57.007628,0,0,380.924286,-87.347406,-117.456897,-0.538943587,-0.897339268,0,0.570076,0,0
4.91,1439463.794,6151088.539,941011.3583,102.9149119,-11.53021905,572.750421,-53.87370907,-89.67531455,0,56.962051,0,0,380.92417,-10.143172,-146.022322,-0.538736894,-0.896751997,0,0.569621,0,0
4.92,1439464.823,6151087.858,941011.2427,102.9102846,-11.55209694,572.750421,-53.8529676,-89.61662688,0,56.916412,0,0,380.924054,70.209551,-128.435711,-0.538530201,-0.896164727,0,0.569164,0,0
4.93,1439465.852,6151087.177,941011.127,102.9057215,-11.57397581,572.750421,-53.83222941,-89.55796875,0,56.870711,0,0,380.923939,128.35788,-70.349685,-0.538323508,-0.895580737,0,0.568707,0,0
4.94,1439466.881,6151086.495,941011.011,102.9012227,-11.59585568,572.750421,-53.81149122,-89.49933685,0,56.824948,0,0,380.923823,146.039441,9.849665,-0.538113534,-0.894993467,0,0.568249,0,0
4.95,1439467.91,6151085.812,941010.8949,102.8967883,-11.61773653,572.750421,-53.79075631,-89.44073449,0,56.779124,0,0,380.923708,117.78706,86.893347,-0.537906841,-0.894406197,0,0.567791,0,0
4.96,1439468.939,6151085.128,941010.7785,102.8924182,-11.63961835,572.750421,-53.77002469,-89.38216165,0,56.733238,0,0,380.923593,52.576118,136.600543,-0.537700148,-0.893822207,0,0.567332,0,0
4.97,1439469.968,6151084.443,941010.6618,102.8881125,-11.66150116,572.750421,-53.74929634,-89.32361834,0,56.68729,0,0,380.923479,-29.067353,143.452977,-0.537493456,-0.893234937,0,0.566873,0,0
4.98,1439470.997,6151083.758,941010.545,102.8838712,-11.68338493,572.750421,-53.72857127,-89.26510128,0,56.641282,0,0,380.923364,-101.553842,105.404916,-0.537286763,-0.892650947,0,0.566413,0,0
4.99,1439472.025,6151083.072,941010.428,102.8796944,-11.70526968,572.750421,-53.70784949,-89.20661703,0,56.595213,0,0,380.92325,-142.254527,34.449097,-0.53708007,-0.892066958,0,0.565952,0,0
5,1439473.054,6151082.385,941010.3107,102.8755821,-11.72715538,569.975622,-53.6871277,-89.14815902,0,56.549083,0,0,380.923136,-138.545338,-47.201608,-0.536870096,-0.891482968,0,0.565491,0,0
5.01,1439474.083,6151081.697,941010.1932,102.8715343,-11.74904204,569.975622,-53.66641248,-89.08973054,0,56.502892,0,0,380.923023,-91.684737,-114.089541,-0.536663403,-0.890895698,0,0.565029,0,0
5.02,1439475.111,6151081.008,941010.0755,102.8675511,-11.77092965,569.975622,-53.64570054,-89.03132831,0,56.456641,0,0,380.922909,-16.346241,-145.447677,-0.53645671,-0.890311708,0,0.564566,0,0
5.03,1439476.14,6151080.318,941009.9576,102.8636325,-11.79281821,569.975622,-53.62498859,-88.97295888,0,56.41033,0,0,380.922796,64.011626,-131.622378,-0.536250017,-0.889731,0,0.564103,0,0
5.04,1439477.169,6151079.628,941009.8394,102.8597786,-11.81470772,569.975622,-53.60428321,-88.91461899,0,56.363959,0,0,380.922683,124.466346,-77.005063,-0.536043324,-0.88914701,0,0.56364,0,0
5.05,1439478.197,6151078.937,941009.721,102.8559893,-11.83659816,569.975622,-53.58358111,-88.85630534,0,56.317528,0,0,380.92257,146.35365,1.404522,-0.535836631,-0.888563021,0,0.563175,0,0
5.06,1439479.226,6151078.245,941009.6025,102.8522648,-11.85848954,569.975622,-53.56287901,-88.79802121,0,56.271037,0,0,380.922458,123.000752,79.321442,-0.535629938,-0.887979031,0,0.56271,0,0
5.07,1439480.254,6151077.552,941009.4837,102.848605,-11.88038185,569.975622,-53.54218347,-88.73976662,0,56.224487,0,0,380.922345,61.718699,132.70867,-0.535423245,-0.887398322,0,0.562245,0,0
5.08,1439481.283,6151076.859,941009.3646,102.84501,-11.90227509,569.975622,-53.52149121,-88.68154155,0,56.177878,0,0,380.922233,-18.527346,145.180024,-0.535213272,-0.886814333,0,0.561779,0,0
5.09,1439482.311,6151076.165,941009.2454,102.8414797,-11.92416925,569.975622,-53.50079896,-88.62334601,0,56.131209,0,0,380.922122,-93.015521,112.997026,-0.535006579,-0.886233624,0,0.561312,0,0
5.1,1439483.34,6151075.469,941009.1259,102.8380144,-11.94606432,569.975622,-53.48011326,-88.56518,0,56.084481,0,0,380.92201,-138.890068,46.146259,-0.534799886,-0.885652915,0,0.560845,0,0
5.11,1439484.368,6151074.773,941009.0063,102.8346139,-11.96796031,569.975622,-53.45943084,-88.50704351,0,56.037695,0,0,380.921899,-142.157282,-34.798691,-0.534593193,-0.885068926,0,0.560377,0,0
5.12,1439485.396,6151074.077,941008.8864,102.8312783,-11.9898572,569.975622,-53.43875171,-88.44893656,0,55.99085,0,0,380.921788,-101.918646,-105.033066,-0.5343865,-0.884488217,0,0.559909,0,0
5.13,1439486.424,6151073.379,941008.7662,102.8280077,-12.011755,569.975622,-53.41807586,-88.39085913,0,55.943947,0,0,380.921677,-30.57189,-143.123823,-0.534179807,-0.883907509,0,0.559439,0,0
5.14,1439487.453,6151072.681,941008.6459,102.824802,-12.03365369,569.975622,-53.39740328,-88.33280794,0,55.896985,0,0,380.921566,50.045775,-137.528918,-0.533973114,-0.8833268,0,0.55897,0,0
5.15,1439488.481,6151071.981,941008.5253,102.8216613,-12.05555328,569.975622,-53.37673727,-88.27478957,0,55.849966,0,0,380.921456,115.361509,-90.056756,-0.533766421,-0.882749372,0,0.5585,0,0
5.16,1439489.509,6151071.281,941008.4046,102.8185857,-12.07745376,569.975622,-53.35607126,-88.21680072,0,55.802888,0,0,380.921346,145.553857,-15.240922,-0.533559728,-0.882168663,0,0.558029,0,0
5.17,1439490.537,6151070.581,941008.2836,102.8155752,-12.09935513,569.975622,-53.33541181,-88.15883812,0,55.755753,0,0,380.921236,131.542839,64.143642,-0.533353035,-0.881587955,0,0.557558,0,0
5.18,1439491.565,6151069.879,941008.1624,102.8126297,-12.12125737,569.975622,-53.31475564,-88.10090833,0,55.70856,0,0,380.921126,77.680796,124.029568,-0.533146343,-0.881010527,0,0.557086,0,0
5.19,1439492.593,6151069.176,941008.0409,102.8097494,-12.14316049,569.975622,-53.29410276,-88.04300807,0,55.66131,0,0,380.921017,0.359188,146.346252,-0.53293965,-0.880429818,0,0.556613,0,0
